en,zh-hant,zh-hans
user support software,用戶支援軟體,
user survey,用戶採勘；用戶調查,
user system behavior,用戶系統特性,
user system emulation,用戶系統仿真,
user system evaluator,用戶系統評估器,
user system interaction,使用者與系統之交互作用,
user system interface,用戶系統介面,
user task,使用者任務；用戶任務,用戶任務
user task scheduling,用戶任務排程,
user task set,用戶任務集,用戶任務集
user technical exchange,用戶技術交換,
user terminal,使用者終端機；用戶終端,用戶終端
user time,用戶時間,
user time-sharing,用戶分時,用戶分時
user total exit routine,用戶總出口常式,
user trailer label,用戶尾部標號,
user transaction processing routine,用戶異動處理常式,
user transducer,用戶轉換器,
user transient program,用戶暫態程式,
user transparent,用戶透明的,
user trap address,用戶陷阱位址,
user trap facility,用戶陷阱設施,
user utility,用戶公用程式,
user utility program,用戶公用程式,
user validation,用戶確認,
user validation scheme,用戶確認方案；用戶確認方法,
user virtual address space,使用者虛擬位址空間；用戶虛擬位址空間,
user virtual memory buffer address,用戶虛擬記憶緩衝位址,
user volume,使用者磁卷；用戶卷,
user volume header label,用戶卷宗首標,
user word,用戶字,
user work area,使用者工作區,
user working area,使用者工作區；用戶工作區,
user workspace,使用者工作區,
user writer,用戶書寫常式；用戶寫入常式；用戶撰寫器,
user written program,用戶編寫的程式,
user-application network,用戶應用網路,
user-definable color lookup table,用戶可定義的彩色查尋表,
user-defined character-formation program,使用定義造字程式,用戶造字程序
user-defined word拟formation program,使用定義造詞程式,用戶造詞程序
user-network interface,用戶-網路介面,用戶-網絡接口
user-oriented test,用戶導向測試,面向用戶測試
user-perceptive quality,用戶感知品質,
user-responsive system,用戶應答系統,
user's association,用戶協會,
user's block diagram,用戶方塊圖,
user's business,用戶事務,
user's common shared database,用戶公用分享資料庫,
user's coordinate space,用戶協調空間,
user's data processing capability,用戶資料處理能力,
user's file code,用戶檔案碼,
user's guide,使用指南,
users interface programming,使用者介面程式設計,
user's logon procedure,用戶登入程序,
user's manual,使用者手冊；用戶手冊,
user's on-line database,用戶連線資料庫,
user's program,使用者程式,
user's programming mode,用戶的程式設計模式,
user's set,使用者收送器；用戶設備,
user's terminal session,用戶終端對話,
users test,用戶使用測試,
user's time-sharing communication capability,用戶分時通訊能力,
user's transaction processing environment,用戶異動處理環境,
user-to-file manager,用戶對檔案管理器,
user-to-user call,用戶至用戶呼叫,
user-to-user interface level,用戶至用戶介面等級,
usual arithmetic conversions,通常算術轉換,
UTC,協調世界時間,協調世界時間
utilities,公用程式,
utilities program product,公用程式程式產品,
utilities system,公用程式系統；公用程式,
utility,公用程式；公用事業,實用程序
utility checker,公用程式核對器,
utility compiler,公用程式編譯程式,
utility control console,公用程式控制控制台,
utility control facility,公用程式控制設施,
utility control statement,公用程式控制敘述,
utility data reduction,公用程式資料縮減,
utility data reduction output,公用程式資料縮減輸出,
utility data retrieval output,公用程式資料檢索輸出,
utility debug,公用程式除錯,
utility definition specification,公用程式定義說明書,
utility facilities program,公用軟體程式,
utility frequency of Chinese character,中文字應用頻率,漢字使用頻度
utility frequency of Chinese word,中文詞應用頻率,
utility frequency of component,組件應用頻率,部件使用頻度
utility frequency of Hanzi,漢字使用頻度,漢字使用頻度
utility frequency of radical,字根應用頻率,
utility frequency of word,詞使用頻度,詞使用頻度
utility function,公用程式功能,實用功能
utility marker,公用程式標誌,公用設施標記
utility modifier statement,公用程式修飾器敘述,
utility package,公用套裝軟體,實用程序包
utility program,公用程式；公用常式,實用程序
utility programmer,公用程式程式員,
utility ratio,公用率；應用率,
utility routine,公用程式常式；公用常式,
utility routines and techniques,公用常式及技術,
utility session,公用程式對話,
utility software,公用程式軟體,實用軟件
utility system,公用程式系統,
utility tape processor,公用程式磁帶處理器,
utility theory,公用程式理論,
utility time,公用程式時間,
utility unit,公用程式單位,
utilization,利用,
utilization factor,利用因數；利用因子,
utilization logger system,運行記錄系統,
utilization ratio,利用比,
utilized bandwidth,使用頻寬,
utilized bandwidth ratio,使用頻寬比,
utmost,極端的；極度的；最大的,
UTP,非屏蔽雙絞線,非屏蔽雙絞線
utterance analysis,話語分析,話語分析
uviol glass,透紫外線的玻璃；紫外線玻璃,
原文,臺灣用語,大陸用語
S completion,S完備化,S完備化
s/370 channel address,s/370通道位址,
S-100 bus,S-100匯流排,
saddle node,鞍節點,
saddle point,鞍點,
saddle point game,鞍點競賽,
saddle point method,鞍點法,
SADT,結構化分析與設計技術,結構化分析與設計技朮
safe,安全的；可靠的,
safe address register,安全位址暫存器,
safe area,保障區；安全區,
safe expression,安全表式,
safe formula,安全公式；可靠公式,
safe length,保險長度；安全長度,
safe net,安全網,安全網
safe prediction,安全預測,
safe relational calculus expression,安全關連式演算陳式,
safe shutdown,安全關機,安全停機
safe state,安全狀態,
safeguard,保衛,保衛
safeness,安全性,安全性
safety certification authority,安全認證授權,安全認証授權
safety circuit,安全電路,
safety code,安全碼,
safety communication,安全通訊,
safety cut-out,安全斷路,
safety engineering,安全工程,
safety factor,安全因數,
safety interlock,安全互鎖,
safety lead time,安全前置時間,
原文,臺灣用語,大陸用語
safety message,安全訊息,
safety paper,安全紙,
safety pole,安全極,
safety problem,安全問題,
safety ring,安全環,安全環
safety service,安全服務,
safety signal,安全信號,
safety standards,安全標準,
safety stock,安全庫存,
safety switch,保險開關；安全開關,
V.21,V.21規格,
V.22,V.22規格,
vaccine,疫苗程式,疫苗[程序]
vaccine program,疫苗程式,防疫程序
vaccine software,疫苗軟體,
vacuum column,真空行,真空積帶箱
vacuum evaporation deposition,真空蒸發,
vacuum tube,真空管,
vacuum vapor deposition method,真空沉積法,
valid [state],有效[狀態],有效[狀態]
valid cell,有效格,有效信元
valid input,有效輸入,有效輸入
valid item,有效項目,有效項
valid request,有效請求,有效請求
valid time,有效時間,有效時間
validation,確認；驗證,確認
validation function,確認功能,
validation stages,確認階段,
validity,確認；驗證,有效性
validity check,確認核對,有效性檢查
validity problem,確認問題,
valuator,設值器,
value,值；價值,
value added dealer,加值交易商,
value added network,加值網路,
value added productivity measurement,生產力加值測量,
value added resale,加值轉售,
value added resellers,附加價值經銷商,
