en,zh-hant,zh-hans
magnetic induction,磁感應,
magnetic ink,磁墨；磁墨水,磁墨水
magnetic ink character,磁墨字元,磁墨水字符
magnetic ink character reader,磁墨字元閱讀機,磁墨水字符閱讀機
magnetic ink character recognition code,磁墨字元辨識碼,
magnetic ink character recognition scan,磁墨字元辨識掃瞄,
magnetic ink character recognition,磁墨字元辨識；磁墨字符識別,磁墨水字符識別
magnetic ink character scan,磁墨字元掃瞄,
magnetic ink character sorter,磁墨字元分類機,
magnetic ink document reader,磁墨文件閱讀機,
magnetic ink scan,磁墨掃瞄,
magnetic ink scanner,磁墨水掃瞄器,
magnetic instability,磁不穩定性,
magnetic isotropic,磁等向性,
magnetic keyboard,磁性鍵盤,
magnetic layer,磁層,
magnetic leakage,磁漏,
magnetic line of force,磁力線,
magnetic link,磁鏈接,
magnetic logic computer,磁邏輯計算機,
magnetic loss,磁損耗,
magnetic mark reader,磁標示閱讀機,
magnetic master,磁性主盤,
magnetic matrix,磁儲存矩陣,
magnetic media,磁性媒體,
magnetic memory,磁記憶體,磁存儲器
magnetic metal-oxide-semiconductor type field effect,磁金氧半導體型式欄,
magnetic metal-oxide-semiconductor type field effect transistor,磁金氧半導體場效應晶體,
magnetic modulator,磁調變器,
magnetic multi-aperture element,多孔磁元件,
magnetic needle,磁針,
magnetic nonreturn-to-zero,磁性不歸零制,
magnetic operational amplifier,磁運算放大器,
magnetic optical,可讀寫式光碟機,
magnetic optical-character reader,磁光字元閱讀機,
magnetic original,原版磁帶,
magnetic oxides,磁氧化,
magnetic path,磁路徑,
magnetic pen,磁（記錄）筆,
magnetic permeability,磁導率,
magnetic plate wire memory,磁板線記憶體,
magnetic plated wire,磁鍍線,
magnetic playback head,回放磁頭,
magnetic potential,磁性位勢,
magnetic powder core,磁粉磁心,
magnetic read head,磁讀頭,
magnetic read switch,磁讀開關,
magnetic read/write compatible head,磁讀／寫入相容頭,
magnetic read/write head,磁性讀／寫頭,
magnetic reader sorter,磁閱讀分類機,
magnetic record file,磁記錄檔案,
magnetic recorder,磁記錄器,
magnetic recording,磁化記錄；磁記錄,磁記錄
magnetic recording characteristics,磁記錄特性,
magnetic recording head,記錄磁頭,
magnetic recording industries association,（美國）磁性記錄工業協會,
magnetic recording medium,磁記錄媒體,磁記錄介質
magnetic relaxation effect,磁鬆弛效應,
magnetic remanence,頑磁,
magnetic reproduce head,磁性再製頭,
magnetic reproducer,磁複製器,
magnetic resistance,磁電阻,
magnetic resonance imaging,磁共振成像,
magnetic saturation,磁飽和,
magnetic screen,磁屏幕,
magnetic semiconductor,磁性半導體,
magnetic sheet,磁性表單,
magnetic shield,磁屏蔽,
magnetic shield simulator,磁屏蔽模擬器,
magnetic shift register,磁移位暫存器；磁移暫存器,
magnetic slot reader,磁槽閱讀機,
magnetic sound,磁聲,
magnetic storage register,磁儲存暫存器,
magnetic storage,磁性儲存；磁儲存器,磁存儲器
magnetic store,磁性儲存（體）；磁儲存（器）,
magnetic storm,磁暴,
magnetic strength,磁場強度,
magnetic stress tensor,磁應力張量,
magnetic strip,磁條,
magnetic strip accounting,磁條記帳,
magnetic strip accounting machine,磁條記帳機,
magnetic strip file,磁條檔案,
magnetic strip reader,磁條閱讀機,
magnetic strip recording,磁條記錄,
magnetic stripe,磁條,磁條
magnetic stripe reader,磁條閱讀機,磁條閱讀機
magnetic surface memory,磁面記憶體,
magnetic surface recording,磁（表）面記錄,磁表面記錄
magnetic surface storage,磁面儲存器,
magnetic susceptibility,磁化率,
magnetic switch,磁開關,
magnetic tape,磁帶,磁帶
magnetic tape access,磁帶存取,
magnetic tape adapter,磁帶配接器,
magnetic tape back-up station,磁帶備份站,
magnetic tape back-up system,磁帶備份系統,磁帶后援系統
magnetic tape buffer,磁帶緩衝器,
magnetic tape cartridge,磁帶匣,
magnetic tape cassette,卡式磁帶,
magnetic tape channel,磁帶通道,
magnetic tape check,磁帶檢查,
magnetic tape command,磁帶命令,
magnetic tape control unit,磁帶控制單元,
magnetic tape controller,磁帶控制器,磁帶控制器
magnetic tape controller,磁帶控制器,
magnetic tape deck,磁帶疊,
magnetic tape deck mechanism,磁帶疊機構,
magnetic tape delay,磁帶延遲,
magnetic tape diagnostics,磁帶診斷,
magnetic tape drive,磁帶驅動機,磁帶驅動器
magnetic tape drive unit,磁帶驅動裝置,
magnetic tape driver,磁帶驅動器,
magnetic tape driving system,磁帶驅動系統,磁帶驅動系統
magnetic tape equipment,磁帶設備,
magnetic tape field search,磁帶欄搜尋,
magnetic tape file,磁帶檔案,
magnetic tape file check,磁帶檔案檢查,
magnetic tape file formatter,磁帶檔案格式器,
magnetic tape file information,磁帶檔案資訊,
magnetic tape file label,磁帶檔案標號,
magnetic tape file operation,磁帶檔案操作,
magnetic tape filing cabinet,磁帶歸檔櫃,
magnetic tape format,磁帶格式,磁帶格式
magnetic tape gap width,磁帶間隙寬度,
magnetic tape group,磁帶組,
magnetic tape handler,磁帶處置器,
magnetic tape head,磁帶頭,
magnetic tape label,磁帶標號,磁帶標號
magnetic tape leader,磁帶首部,
magnetic tape librarian,磁帶館管理器,
magnetic tape library,磁帶程式館,
magnetic tape loader,磁帶載入器,
magnetic tape loading program,磁帶載入程式,
magnetic tape loading,磁帶載入,
magnetic tape loop storage,磁環帶儲存,
magnetic tape master file,磁帶主檔案,
magnetic tape memory,磁帶記憶體,
magnetic tape module,磁帶模組,
magnetic tape operating system,磁帶作業系統,
magnetic tape parity,磁帶奇偶,磁帶奇偶檢驗
magnetic tape parity check,磁帶同位檢查,
magnetic tape plotting system,磁帶繪圖系統,
magnetic tape processor,磁帶處理機,
magnetic tape programming system,磁帶程式設計系統,
magnetic tape reader,磁帶閱讀機,
magnetic tape record end,磁帶記錄結束,
magnetic tape record start,磁帶記錄開始,
magnetic tape recorder,磁帶記錄器,
magnetic tape reel,磁帶捲盤,
magnetic tape reformatting system,磁帶重訂格式系統,
magnetic tape release,磁帶釋放,
magnetic tape search unit,磁帶搜尋裝置,
magnetic tape sorting,磁帶分類,
magnetic tape start/stop time,磁帶起停時間,
magnetic tape station,磁帶站,
magnetic tape storage,磁帶儲存；磁帶儲存器,磁帶存儲器
magnetic tape storage system,磁帶儲存系統,
magnetic tape strip,磁帶條,
magnetic tape strip unit,磁帶條裝置,
magnetic tape subsystem,磁帶子系統,
magnetic tape switching unit,磁帶交換裝置,
magnetic tape system,磁帶系統,
magnetic tape terminal equipment,磁帶終端設備,
magnetic tape terminal station,磁帶終端站,
magnetic tape terminal,磁帶終端,
magnetic tape to microfilm,磁帶至微縮膠卷,
magnetic tape to printer converter,磁帶至列印機轉換器,
magnetic tape track,磁帶軌,
magnetic tape trailer,磁帶尾部,
magnetic tape transport,磁帶傳送,
magnetic tape transport mechanism,磁帶傳送機構,磁帶傳送機構
magnetic tape unit,磁帶單元；磁帶機,
magnetic tape volume,磁帶卷,
magnetic tape volume list,磁帶卷列表,
magnetic tape wind,磁帶卷,
magnetic tape write,磁帶寫入,
magnetic thin film,磁性薄膜；磁薄膜,
magnetic thin film storage,磁薄膜儲存器,
magnetic track,磁軌,磁道
magnetic transition,磁化過渡區,
magnetic unit,磁單位,
magnetic viscosity,磁粘性,
magnetic wire,磁線,
magnetic wire storage,磁線儲存；磁線儲存器,
magnetic workprint,磁性印刷品,
magnetic-optic effect,磁光效應,
magnetic-optical disc,磁光碟,磁光碟
magnetic-optical memory,磁光記憶體,磁光存儲器
magnetics,磁學,
magnetizable medium,可磁化媒體,
magnetization,磁化,
magnetization characteristic curve,磁化特性曲線,
magnetization curve,磁化曲線,
magnetization direction,磁化方向,
magnetization vector,磁化向量,
magnetized area,磁化區,
magnetized spot,磁化點,
magnetizer,導磁體；磁化體,
magnetizing current,磁化電流,
magnetizing field strength,磁場強度,
magnetizing force,磁化力,
magnetoconductivity,磁導率；導磁性,
magnetocrystalline anisotropy,磁晶各向導性,
magnetocrystalline anisotropy energy,磁晶各向導性能,
magneto-electric,磁電,
magnetogram,磁力圖；磁強記錄圖；地磁記錄圖,
magnetograph,磁強（自動）記錄儀；地磁（強度）記錄儀,
magnetographic printer,磁動圖形列印機,磁打印機
magnetoholographic memory type,磁全像記憶體型式,
magneto-mechanical effect,磁力效應,
magnetometer,磁強計；磁力計；地磁計,
magnetometry,磁力測定；測磁學,
magnetomotive force,磁動勢,
magneton,磁子,
magneto-optic,磁光,
magneto-optic bubble display,磁光泡疇裝置,
magneto-optic bubble domain device,泡疇裝置,
magneto-optic display,光磁顯示,
magneto-optic effect,磁光效應,
magneto-optic garnet memory,磁光石榴石記憶體,
magneto-optic garnet technique,磁光石榴石技術,
magneto-optic recording,磁光記錄,
magneto-optic storage,磁光儲存器,
magneto-optical display memory,磁光顯示記憶體,
magneto-optical effect,磁光效應,
magneto-optical memory,磁光記憶體,
magneto-optical memory material,磁光記憶體材料,
magneto-optical memory technique,磁光記憶體技術,
magneto-optical storage,光磁儲存器,
magnetoresistance,磁阻,
magnetoresistance detector,磁電阻檢測器,
magnetoresistance effect,磁電阻效應,
magnetoresistive head,磁電阻頭,磁變阻頭
magnetoresistive recording head,磁電阻記錄頭,
magneto-static energy,靜磁能,
magnetostriction,磁致伸縮,
magnetostriction transducer,磁致伸縮轉換器,
magnetostrictive delay line,磁致伸縮延遲線,
magnetostrictive delay line storage,磁致伸縮延遲線儲存器,
magnetostrictive effect,磁致伸縮效應,
magnetostrictive effect storage,磁致伸縮效應儲存器,
magnetostrictive storage,磁致伸縮儲存器,
magnetron,磁控管,
magnetron beam switching,磁控管射束交換,
magnification,放大；放大率,
magnify,放大,
magnistor,磁變管；磁開關,
magnitude,長度；大小；量；數量；幅度；值,
magnitude margin,數量容限,幅值裕度
magnitude portion,數量部分,
magslip,磁滑,
Mahalanobis distance,馬哈朗諾比斯距離,
MAHT,機器輔助人工翻譯,機助人譯
mail,郵件,
mail exploder,郵件分發器,郵件分發器
mail folder,郵件卷；郵件夾,
