en,zh-hant,zh-hans
hyperpure silicon,超純矽片,
hyperrectangle,超矩形,
hyper-resolution,超解析,超歸結
hyperresolvent,超消解式,超預解式
hyperrule,超規則,
HyperScript,HyperScript軟體,
hypersonic flow,超音速流,
hyperspace,超空間,
hypersynchronous,超同步,
HyperTalk,HyperTalk軟體,
hypertape,快速磁帶,
hypertape control,快速磁帶控制,
hypertape drive,快速磁帶驅動機,
hypertape unit,快速磁帶單元,
hypertext,超文件,超文本
hypertext mark up language,超文件標示語言,
hypertext markup language,超文件標示語言,超文本置標語言
hypertext program,超文件程式,
hypertext software,超文件軟體,
hypertext system,超文件系統,
hypertext transfer protocol,超文件傳送協定,超文本傳送協議
hypertraceable graph,超可描圖形,
hypervideo,超視頻,超視頻
hypervisor,超管理器,
hyphen,連字符,
hyphen drop,連字符消去,連字符消去
hyphen exception file,連字符例外檔,
hyphen ladder,連字符梯,
hyphen pass,連字符通過,
hyphen pull,連字符前移,
hyphen push,連字符後移,
hyphenate,用連字符連接,
hyphenation,斷字；用連字符連接,
hyphenation and justification,斷字與對齊,
hyphenation zone,連接區域,
hypoid,準雙曲面,
hyponymy,上下位關係,上下位關系
hypothesis,假設；假說,假設
hypothesis formation,假設形成,
hypothesis loop,假設迴路,
hypothesis test result cycle,假設測試結果週期,
hypothesis testing,假設測試,
hypothesis verification,假設驗證,假設驗証
hypothesis-directed control,假設導向控制,
hypothesis-directed reasoning,假設導向推理,
hypothesize and test,假設與測試,
hypothetic algorithm,假想演算法,
hypothetical computer,假想計算機,
hypothetical game,假想競賽,
hypothetical machine,假想機,
hypothetical memory,假想記憶體,
hypothetical operating system,假想作業系統,
hypothetical order code,假想命令碼,
hypothetical reference digital circuit,假想參考數位電路,
hypothetical syllogism,假想三段論,
hysteresis,磁滯,
hysteresis advance,磁滯先行,
hysteresis curve,磁滯曲線,
hysteresis curve recorder,磁滯曲線記錄器,
hysteresis distortion,磁滯失真,
hysteresis error,磁滯錯誤,
hysteresis loop,磁滯迴路,
hysteresis loss,磁滯損耗,
hysteresis or backlash,磁滯或反衝,
hysteresis unit,磁滯單元,
HyTime,HyTime,
原文,臺灣用語,大陸用語
B address,B（型）位址,B地址
B axis,基線軸,B軸
B extent,基線範圍,B範圍
B to B,企業對企業,企業對企業
B to C,企業對客戶,企業對客戶
B to G,企業對政府,企業對政府
B tree,B 樹,B 樹
B*-tree,B*樹,B*樹
B+ tree,B+ 樹,B+ 樹
B+-tree,B+樹,B+樹
b-1's complement,(b-1)補數,(b-1)補碼
babble,串音,〔多路通信系統的〕集擾，串音，多路感應的複雜失真（畸變）
bachelor of business administration,企業管理學士,
Bachman diagram,巴赫門圖,
Bachman notation,巴赫門表示法,
back,背面,背面
back acknowledge,還回應答,返回應答
back azimuth,反方位角,反方位角
back chaining,反鍊接,倒車制舵鏈
back character,退格字符元,倒退字符
back clipping plane,後剪平面,反剪平面
back edge,回邊,回邊
back file,備份檔案,備份文件；過期刊物檔
back focal length,後焦距,
back link,反向鏈接,後連桿，回指連接
back lobe,後瓣,後波瓣，尾波瓣
back mark,背面標示,後標示；折標
back marker,背面標誌,
back matter,索引；附錄,書後資料；正文後的附錄、參考目錄、索引
back number,過期期刊號,過期雜誌；過時的方法
back office box,備用辦公箱,
back order,未出貨訂單,延期交貨
back panel,後面板,底板，後面板
back patching,向後修補；回插,
back plane,後平面；底板,底板
back propagation,反向傳播,反傳
back propagation algorithm,反向傳播算法,
back recovery,返回恢復,返回恢復
back scattering,向後散射；反向散射,反向散射
back translator,還原翻譯器,
back wiring operation,反面佈線作業,背面佈線操作
backboard,底板,底板
backbone,基幹,基幹
backbone bus,主幹匯流排,主干總線
backbone network,基幹網路,主干網
backbone ring,基幹環,
backbone route,基幹路線,基幹路由，基幹路線
back-diagonal,反對角線,反對角線
backdoor,後門,后門
backdoor data,非法途徑取得的資料,非法途徑的數據信息
backdoor file indicator,非法檔案指示器,非法文件指示器
back-end network,後端網路（網）,后端網
back-end networking,後端網路（網）,後端網
back-end processor,後端處理機,後端〔處理〕機
back-feed,回送,
backflush,逆算法,回洗，反沖洗
background,後台；背景；底色,后台
background border,背景邊界,後台邊界
background color,底色,背景色
background compiler,後台編譯程式,後台編譯程序
background computer,後台計算機,後台計算機
background data,背景資料,背景數據信息
background data terminal,背景資料終端機,背景數據信息終端設備
background display image,背景顯示影像,背景顯示圖像
background foreground,背景／前景,
background image,背景影像,背景圖像
background initiator,背景啟動器,后台初啟程序
background ink,背景墨水,背景墨水
background inking,背景上墨,背景著墨
background job,背景工件,后台作業
background limited infrared detector,背景限制紅外線檢測器,背景限紅外光檢波器
background mode,後台模式,后台操作方式
background monitor,後台監視器,后台監控程序
background noise,背景雜訊,背景噪音，後台干擾
background or bias-include noise,背景或偏移雜訊,
background paging,背景分頁,后台分頁
background partition,背景分區,后台分區
background plate,背景板,
background printing,後台列印,後台列印
background processing,背景處理,背景處理；後台處理
background program,背景程式,後台程序
background programming,背景程式設計,
background projection,背景投影,背景投影
background reader,後台閱讀機,
background reflectance,底色反射,背景反射性能，基底反光能力
background region,後台區域,后台區
background research,背景研究,後台研究
background scheduler,背景排程器,后台調度程序
background storage,後台儲存器,後台存儲器
background stream,後台流,後台流
background system,後台系統,後台系統
background task,背景任務,后台任務
background terminal,後台終端設備,後備終端設備
background text,背景文字,
backgrounding,背景處理,
back-haul,空載傳輸,回程運輸
backing,逆轉；備份,逆轉
backing copy,備份複製,
backing sheet,備份表,底板
backing storage,備份儲存器,後備存儲器
backing store,備份儲存,後備存儲
backing tape,備份磁帶,〔磁〕帶基
backlash,反衝,反衝，後衝力
backlash circuit,反衝電路,齒隙式電路
backlash compensation,反衝補償,反衝補償
back-lighted plotting surface,反光圖面,反光繪圖面
backlog,未出貨記錄；補缺；待辦,定單積壓，預備物；未整理圖書；積壓待編圖書
backlog by buyer report,依採購員別未出貨記錄報表,
backlog quantity,未出貨數量,定單積壓數量
backlog total,未出貨總計,定單積壓總數
back-mounted,背後安裝的,背面安裝的
back-off compensation,後移補償,後退補償
backordered quantity,未出貨訂單數量,延期交貨數量
backout,退回,退出，取消，逆序操作
backout routine,退回常式,
backplane interconnect,底板互連,底板互連
backplane level,底板位準,底板水平
backplane placement,底板布局,
backplane routing,底板選路,
backplane testing,底板測試,底板測試
backplane wiring,底板佈線,底板接線
backplate,底板,後夾板，信號板
back-projection,反向投影,背景放映
backprojection operator,反投影運算子,反投影算子
back-propagation network,倒傳遞網路,反傳網絡
back-resistance,反向電阻,反向電阻
backroll,重算；重新轉行,重算；重新運行
backscatter,反向散射,向後散射
backspace character,退格字元；回跳字元,
backspace control,退格控制,速退按鍵
backspace file,返回檔案,
backspace key,退格鍵,返回鍵，回退鍵
backspace mechanism,退格機構,
backspace statement,退格敘述,
backspace tape,退格磁帶,退格磁帶
backspace,退格,退格(位置)
backspacing,回退,倒帶
back-strike print,重打式列印,
back-to-back connection,背對背連接,交叉連接
back-to-back coupling,背靠背的耦合,
back-to-back device,背對背裝置,交叉裝置
back-to-back test,背對背測試,交叉測試
backtrack,回溯,倒帶
backtrack algorithm,回溯演算法,回溯算法
backtrack search,回溯搜尋,倒帶搜尋
backtracking,回溯,回溯[法]
backtracking algorithm,回溯演算法,回溯計算
backtracking method,回溯法,回溯法
backtracking operation,回溯操作,回溯操作
backtracking point,回溯點,回溯點
backtracking programming,回溯法規劃,
backup,後備；備用；備份；備製,備份
backup address register,備用位址暫存器,
backup and recovery,備份與復原,備份與恢復
backup battery,備份電池,後援電池
back-up battery,備援電池,后援電池
backup bit,備份位元,後援位
backup cache,備援快取,后援高速緩存
backup capability,備份能力,後備能力
backup circuit,備份電路,備份回路，備份電路
backup communication processor,備份通信處理機,備份通信處理機
backup computer,備用計算機,
backup copy,備份複製,副本
backup digital computer,備用數位電腦,
backup disk,備用磁碟,後援磁盤
backup diskette,備份磁片,後援塑料磁盤
back-up diskette,備份磁片,后備軟盤
backup file,備份檔案；用檔,備份文件
backup fixed disk,備用固定式磁碟,備份固定的磁盤
backup frequency,備用頻率,備用頻率
backup method,備份方法,後援法
backup mode,備用模態,後援形式
