en,zh-hant,zh-hans
dielectric,電介質,
dielectric constant,電介常數,介電常數
dielectric isolation,電介質隔離,介質隔離
dielectric layer,電介質層,
dielectric loss,電介質損耗,介電損耗
dielectric printing,電介質列印,
difference,差異；差,差
difference amplifier,差動放大器；差異放大器,
difference gate,差分閘；差閘門,
difference list,差異列表,
difference logic,邏輯差,
difference logical,邏輯差,
difference method,差分法,
difference quantity,差異數量,
difference register,差分暫存器,
difference report,差異報告,
difference set,差集,
difference table,差異表,
differential amplifier,微分放大器；差動放大器,
differential analyzer,微分分析器,
differential audio output,差動式聲頻輸出,
differential computing potentiometer,微分計算電位計,
differential control,微分控制,微分控制
differential cryptanalysis,差分密碼分析,差分密碼分析
differential file,差異檔案,
differential gain,微分增益,
differential gear,差動齒輪,
differential mode,微分模式,差分方式
differential modulation,微分調變,
differential phase,差分相位,
differential phase shift keying,差分相移鍵控,
differential pressure controller,差壓控制器,差壓控制器
differential pulse code modulation,差動式博碼調變,差分脈碼調制
differential resolver,微分求解器,
differential signal driver,差動訊號驅動器,差動信號驅動器
differential signal receiver,差訊接收器,
differential signaling,微分發信繞射,
differential transducer,差分轉換器,
differential transmission,微分傳輸,
differential twisted pair,差分雙絞線,差分雙絞線
differential voltage signal,差分電壓信號,差分電壓信號
differentiate,差分；微分,
differentiating amplifier,微分放大器,
differentiating circuit,微分電路,
differentiator,微分器,
diffuse reflection light,漫反射光,漫反射光
diffused resistor,擴散電阻器,
diffusion,擴散性,擴散性
diffusion capacitance,擴散電容,
diffusion self-alignment MOS integrated circuit,擴散自對準金氧半導體積體電路,
digested data,摘錄資料,
digit,數位,數字
digit analysis,數位分析,
digit arithmetic,數位算術,
digit binary,二進數位,
digit bit,數位位元,
digit buffer,數位緩衝器,
digit by digit algorithm,逐位算法,
digit capacity,數位容量,
digit check,數位核對,
digit circuit,數位電路,
digit coded decimal,十進數位編碼,
digit coded voice,數位編碼語音,
digit coding,數位編碼,數字編碼
digit column,數位行,
digit compression,數位壓縮,
digit computer,數位計算機,
digit control system,數位控制系統,
digit count,數位計數,
digit decimal,十進數位,
digit delay,數位延遲,
digit driver,數位驅動器,
digit emitter,數位發射器,
digit equivalent binary,等效二進數位,
digit forbidden,禁用數位,
digit function,功能數位,
digit gap,數位間隙,
digit hexadecimal,十六進數位,
digit logic,數位邏輯,
digit low order,低次數位,
digit marker,數位標誌,
digit octal,八進數位,
digit order number,數位次序數,
digit path,數位路徑,
digit period,數位週期,
digit place,數位位置,
digit plane,數位平面,
digit plane driver,數位平面驅動器,
digit position,數位位置,
digit present,數位顯示；數位表示,
digit pulse,數位脈波,
digit punch,數位打孔,
digit punching position,數位打孔部位,
digit select,數位選擇,
digit selector,數位選擇器,
digit sign,正負號數位,
digit significant,有效數位,
digit specifier,數位指定器,
digit string,數位字列,
digit sum check,數位總和核對,
digit switching,數位交換,
digit symbol display generator,數位符號顯示產生器,
digit time,數位時間,
digit time slot,數位時槽,
digit to binary converter,數位與二進制轉換器,
digit transfer bus,數位傳送匯流排,
digit transfer trunk,數位轉移幹線,
digit unallowable,數位未允許,
digit unallowable instruction,數位未允許指令,
digit wave form,數位波形,
digit zero symbol,數位零符號,
digital,數位；數位的,數字的
digital adaptive area correlation,數位適應區域相關,
digital adaptive recording system,數位式自適應記錄系統,
digital adder,數位加法器,
digital air data computer system,數位航空數據計算機系統,
digital air data computer,數位大氣資料計算機,
digital alarm clock,數位警報時鐘,
digital analog convert,數位類比轉換,
digital analog simulator,數位類比模擬器；數位類比轉換模擬器,
digital angle recorder,數位式角記錄器,
digital angular position encoder,數位角位置編碼器,
digital approximation,數位近似,
digital attenuator system,數位衰減器系統,
digital audio,數位聲訊,
digital audio disk,數位化唱片,
digital audio tape,數位聲頻帶；數位磁帶機,
digital automatic multiple pressure recorder,數位式自動多壓力記錄器,
digital automatic pattern recognition,數位式自動型樣辨識,
digital automatic readout tracker,數位式自動讀出追蹤器,
digital automatic weather network,數位自動氣象網路,
digital azimuth range tracking system,數位式方位距離追蹤系統,
digital backup,數位備份,
digital bar code wand,數位條碼閱讀機,
digital block,數位區塊,
digital branch exchange,數位分支交換,
digital building block oriented language,數位構建塊導向語言；數位構建段導向語言,
digital camera,數位攝影機,數字照相機
digital carrier system,數位載波系統,
digital cartridge,數位匣式磁帶（機）,
digital cassette,數位卡式帶,
digital cassette recorder,數位卡式錄音機,
digital chain system,數位鍊接系統,
digital channel,數位通道,
digital character,數位字元,
digital circuit,數位電路,數字電路
digital clock,數位時鐘,
digital clock pulse,數位時鐘脈波,
digital code converter,數位代碼轉換器,
digital code,數位代碼,
digital coded voice,數位編碼語音,
digital command language,數位命令語言,
digital command system,數位命令系統,
digital communication,數位通信,
digital communication set,數位通信裝置,
digital communication system,數位通信系統,
digital compact cassette,數位緊密卡式,
digital comparator,數位比較器,
digital complement,數位補碼,
digital computer,數位計算機,數字計算機
digital computer association,數位計算機協會,
digital computer program,數位計算機程式,
digital computer programming,數位電腦程式設計,
digital computer system,數位電腦系統,
digital computer technique,數位計算機技術,
digital computer,數位計算機；數位電腦,數字計算機
digital computing system,數位計算系統,
digital concentration readout,數位集中讀出,
digital control computer,數位控制計算機,
digital control design language,數位控制設計語言,
digital control system,數位控制系統,
digital control technique,數位控制技術,數字控制技朮
digital control unit,數位控制單元,
digital control,數位控制,
digital controller,數位控制器,
digital conversion,數位轉換,
digital converter,數位轉換器,
digital countdown system,數位遞減計數系統,
digital counter,數位計數器,
digital cross correct,數位交叉校正,
digital darkroom,數位暗房,
digital data,數位資料,
digital data acquisition system,數位資料獲取系統,
digital data buffer,數位資料緩衝,
digital data communication message protocol,數位資料通信訊息協定,
digital data communication system,數位資料通訊系統,
digital data computer,數位資料計算機,
digital data display,數位資料顯示（器）；數位資料顯示器,
digital data exchange,數位資料交換,
digital data network,數位數據網路,數字數據網
digital data processor,數位資料處理機,
digital data recorder,數位資料記錄器,
digital data separator,數位資料分離器,
digital data transmission,數位資料傳輸,
digital diagnostic diskette,數位偵錯磁片,
digital differential analyzer,數位微分分析器,
digital display,數位顯示,
digital distribution frame,數位配線框架,數字配線架
digital document interchange format,數位文件交換格式,
digital Earth,數位地球,數字地球
digital envelope,數字包封,數字信封
digital equivalent,數位等效,
digital filter,數位濾波器,
digital filtering,數位濾波,
digital fire control computer,數位射擊控制電腦,
digital government,數位政府,數字政府
digital image,數位影像,數字圖像
digital image data,數位影像資料,
digital image hard copy,數位影像硬複製,
digital image processing,數位影像處理,數字圖像處理
digital incremental plotter,數位遞增繪圖器,
digital information display,數位資訊顯示（器）；數位資訊顯示器,
digital information network,數位資訊網路,
digital input,數位輸入,數字輸入
digital input base,數位輸入基底,
digital input computer,數位輸入計算機,
digital input module,數位輸入模組,
digital integrated circuit,數位積體電路,
digital integrated circuit element,數位積體電路元件,
digital interface signal,數位介面信號,
digital library,數位圖書館,數字圖書館
digital link interface,數位鏈接介面,
digital logic circuit,數位邏輯電路,
digital magnetic recording,數位磁記錄,數字磁記錄
