en,zh-hant,zh-hans
purchase order summary maintenance edit list,採購訂單摘要維護編輯清冊,
purchase order turnaround file,採購訂單傳閱檔,
purchase orders approved for release,核准發放之採購訂單,
purchase orders closed,已結案之採購訂單,
purchase orders closed/released,已結案／已發放之採購訂單,
end dump,結束傾印,
end edge,末端邊緣,
end effector,末端執行器,
end eigenvalue,端點特徵值,
end equipment,末端設備,
end external application,結束外部應用程式,
end file,結束檔案,
end file command,結束檔案命令,
end file condition,結束檔案條件,
end file label,結束檔案標號,
end file record,結束檔案記錄,
end file specifier,結束檔案說明符,
end file statement,結束檔案敘述,
end IF,結束IF（敘述）,
end if statement,結束若敘述,
END instruction,END指令,
end instruction,結束指令,
end instrument,終端儀器,
end interruption sequence,結束中斷序列,
end item,最終項目,
end item allocation document,最終項目配置文件；最終產品配置文件,
end item where-used,最終項目用途,
end key,結束鍵,
end leading,前端,
END line,END列,
end line,結束列,
end link,末端鏈接,
end macro,結束巨集,
end mark,結束標示,
end marked network,結束標示網路,
end marker,結束標誌,
purchase orders completed ready for close report,已完成待結案之採購訂單,
purchase orders released,已發放之採購訂單,
purchase orders summary,採購訂單摘要,
purchase orders with blanket detail,附綜合明細之採購訂單,
purchase orders with chain errors,有鏈接錯誤之採購訂單,
purchase planning report,採購規劃報表,
purchase receipt to dock transaction,採購至碼頭之收料異動,
purchase receipt to inspection transaction,採購至檢驗之收料異動,
purchase receipt to stock transaction,採購至倉庫之收料異動,
purchase requisition,請購,
purchase U/M and conversion factor,採購計量單位及轉換因數,
purchase unit of measure,採購計量單位,
purchase/mfg on-order chain validation,採購／製造已訂鏈接驗認,
purchase/mfg order detail chain validation,採購訂單／製造命令明細鏈接確認,
purchased item,採購項目,
purchasing,採購,
purchasing adjustment lead time,採購調整前置時間,
purchasing constant master,採購常數主檔,
purchasing lead time,採購前置時間,
purchasing lead time adjustment,採購前置時間調整,
purchasing routing file,採購途程檔,
purchasing U/M conversion factor,採購計量單位轉換因數,
purchasing unit of measure,採購計量單位,
pure binary,純二進制,
pure binary number,純二進制號碼,
pure binary numeration system,純二進制命數系統；純二進位數字系統,
pure code,純碼,
pure delay,純延遲,
pure generator,純產生器,
pure literal rule,純文字規則,
end marking control,結束標示控制,
end node,（終）端節點,
end of address code,位址結束碼,
end of address,位址結束,
end of block character,塊結束字元,
end of block,塊結束,
end of bracket,括號結束,
end of chain indicator,鍊尾指示器,
end of chain,鍊尾；鏈尾,
end of character,字元結束,
end of code,碼結束,
end of conversion,轉換結束,
end of data file,資料檔案結束,
end of data marker,資料結束標誌,
end of data,資料尾,
end of day,日結束,
end of extent,範圍結束,
end of field marker,欄位結束標誌,
end of file character,檔尾字元,
end of file code,檔案結束碼,
end of file indicator,檔案結束指示器；檔尾指示符,
end of file label,檔案結束標號,
end of file mark,檔案結束標示,
end of file symbol,檔案結束符號,
end of file,檔案結束；檔尾,
end of group indicator,組結束指示器,
end of inquiry,詢問結束；查詢結束,
end of job indicator,工件結束指示器,
end of job processing,工件結束處理,
end of job,工作結束,
pure machine translation,純機器翻譯,
pure Markov process,純馬可夫過程,
pure net,純網,純網
pure procedure,純程序,
pure procedure code,純程序碼,
purge,清除；去除,
purge code,清除碼,
purpose identification code,目的識別碼；用途識別碼,
p-use,判定使用,判定使用
push,推；放入,進棧
push operation,推運算,
push to talk operation,按鈕通話作業,
push to type operation,按鈕打字作業,
pushbutton,按鈕,
pushbutton array,按鈕陣列,
pushbutton dial,按鈕撥號,
pushbutton dialing,按鈕撥號,
pushbutton dialing pad,按鈕撥號墊,
pushbutton originating register,按鈕式發端（信號）暫存器,
pushbutton switch,推鈕開關,
pushdown,推下；下推,
push-down,下推,下推
pushdown automation,下推自動化,
pushdown automaton,下推自動機,
push-down automaton,下推自動機,下推自動機
pushdown dialing,下推撥號,
pushdown list,下推列表；下推串列,下推（列）表
push-down list,下推列表；下推串列,下推表
pushdown queue,下推佇列,
push-down queue,下推佇列,下推隊列
pushdown register,下推暫存器,
end of life,壽命終止,
end of line block,行段結束,
end of line indicator,列結束指示符,
end of line,行末位置；列尾；行結束,
end of list,串列結束,
end of logical tape,邏輯磁帶結束,
end of magnetic tape,磁帶結束,
end of medium character,媒體結束字元；媒體終止字元,
end of message character,信息結束字元,
end of message check,訊息結束核對,
end of message code,訊息結束碼；信息結束碼,
end of message indicator,信息結束指示器,
end of message,信息結束；訊息結束,
end of mission,任務結束,
end of operation,運算結束,
end of page indicator,頁結束指示符,
end of page,頁結束,
end of polling,輪詢結束,
end of procedure division,程序結束部門,
end of program,程式結束,
end of query,查詢結束,
end of record,記錄結束,
end of reel marker,捲盤結束標誌,
end of reel routine,捲盤結束常式,
end of reel,捲盤結束,
end of run routine,運行常式結束,
end of run,運行結束,
end of scanning,掃瞄結束,
end of screen,螢幕結束,
end of segment indicator,段結束指示器,
end of segment,段結束,
pushdown stack,下推堆疊,
push-down storage,下推儲存器,下推式存儲器
pushdown storage,下推儲存器,下推存儲器
pushdown storage/store,下推儲存,
pushdown transducer,下推轉換器,
push-up,上推,上推
pushup list,上推串列,上推（列）表
push-up queue,上推佇列,上推隊列
pushup storage,上推儲存；上推儲存（器）,上推存儲器
pushup storage/store,上推儲存（體）,
put/get operation,存進／讀出作業,
Putonghua,國語,普通話
PVC,永久虛擬電路,永久虛電路
PWD,分段確定性的,分段確定性的
pyramid,錐形；角錐體,
pyramid structure,金字塔結構,金字塔結構
end of selection character,選擇結束字元,
end of sequence,序列結束,
end of tape hole,磁帶結束孔,
end of tape mark,磁帶結束標示,
end of tape marker,磁帶結束標誌,
end of tape,磁帶結束,
end of task exit routine,任務結束跳出常式,
end of test,測試結束,
end of text character,本文終止字元,
end of text transmission control character,正文傳輸控制字元結束,
end of text,本文結束；文末,
end of transmission block character,傳輸塊結束字元；傳送資料段終止字元,
end of transmission block,傳輸塊結束；傳輸結束段,
end of transmission character,傳輸結束字元；傳送終止字元,
end of transmission,傳輸結束,
end of volume label,卷結束標號,
end of volume,卷結束,
end of word,字結束,
end office,端末局,
end packet,包結束,
end page condition,頁結束條件,
end pages,結束頁,
end paragraph name,結束段名,
end parameter,結束參數,
end point,終點；末端；端點,
end point analysis,端點分析,
end point control,端點控制,
end point control problem,端點控制問題,
end point detector,端點檢測器,
end point encoding,端點編碼,端點編碼
end point indicator,端點指示器,
end point node,末端節點；端部結點,
end point subport,末端子埠,
end position,結束位置,
end position node,結束位置節點,
end printing,末端列印,
end product,最終產品,
END program,結束程式,
end pseudo instruction,結束偽指令,
end readout,最終讀出,
end record,結束記錄,
end record marker,結束記錄標誌,
end record number,結束記錄號碼,
end statement,結束敘述,
end symbol,結束符號,
end system,端系統招呼,端系統
end test file,結束測試檔案,
end time,結束時間,
end to end,端對端,
end to end acknowledgement,端對端應答,
end to end checksum,端對端核對和,
end to end circuits,端對端電路,
end to end communication,端對端通信,
end to end control,端對端控制,
end to end control layer,端對端控制層,
end to end encryption,端對端加密,
end to end flow control,端對端流量控制,
end to end path,端對端路徑,
end to end protocol,端對端協定,
end to end responsibility,端對端回應性,
end to end search time,搜尋時間,
end to end service,端對端服務,
end to end session,端對端對話,
end to end signaling,端對端發信號,
end to end system,端對端系統,
end to end test,端對端測試,
end to end transport layer,端對端傳送層,
end trailing,尾端,
end transaction key,結束異動鍵,
end translation time indicator,結束翻譯時間指示器,
end use device,端點使用裝置,
end user application,使用者應用,
end user computing,使用者計算,
end user device,裝置使用者,
end user facility task group,使用者設施任務組,
end user facility,使用者設施,
end user language,使用者語言,
end user management,使用者管理,
end user module,使用者模組,
end user processor,使用者處理機,
end user programming,終端用戶程式設計,最終用戶編程
end user,終端用戶；最終用戶,
end value,端值,
end vertex,端頂點,
end view,側視圖,
end wafer,末端片,
end warning area,終端警告區,
end warning marker,終端警告標誌,
end-around borrow,循環借位；端迴借位,循環借位
end-around carry,端迴進位,循環進位
end-around shift,端迴進位移位,循環移位
end-bracket indicator,括號結束指示器,
end-effector,末端執行器,末端器
end-error exception,終端錯誤異常,
ENDFILE statement,檔案結束敘述,
end-finish,端結束,
ending,結束,
ending balance,期末結餘,
ending character,結束字元,
ending file,結束檔案,
ending file label,結束檔案標號,
